#Datum;Uhrzeit;WR;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Temp;Uac
27.02.14;13:00:00;1;4088;12705;3;0;1384;1382;1383;445;444;445;35;237
27.02.14;12:55:00;1;4354;12364;3;0;1473;1472;1475;443;442;442;35;236
27.02.14;12:50:00;1;4611;12001;3;0;1563;1561;1562;440;440;440;36;237
27.02.14;12:45:00;1;4940;11617;3;0;1676;1672;1673;438;437;437;37;238
27.02.14;12:40:00;1;5645;11203;3;0;1916;1913;1916;438;437;437;39;237
27.02.14;12:35:00;1;6128;10733;3;0;2082;2078;2081;437;436;437;39;238
27.02.14;12:30:00;1;7548;10218;3;0;2569;2564;2570;434;433;433;40;239
27.02.14;12:25:00;1;6933;9587;3;0;2359;2356;2359;444;443;444;40;238
27.02.14;12:20:00;1;5119;9012;3;0;1739;1736;1739;443;442;442;39;238
27.02.14;12:15:00;1;3817;8590;3;0;1293;1292;1294;442;442;443;38;236
27.02.14;12:10:00;1;3264;8272;3;0;1102;1103;1104;440;439;440;38;236
27.02.14;12:05:00;1;3682;8001;3;0;1246;1244;1246;440;439;440;37;236
27.02.14;12:00:00;1;3984;7693;3;0;1350;1347;1349;442;442;442;37;236
27.02.14;11:55:00;1;3467;7362;3;0;1174;1170;1172;442;442;442;36;235
27.02.14;11:50:00;1;3095;7073;3;0;1046;1044;1045;444;443;443;35;235
27.02.14;11:45:00;1;2904;6816;3;0;979;978;980;445;444;444;34;237
27.02.14;11:40:00;1;2718;6575;3;0;916;916;916;441;441;442;34;237
27.02.14;11:35:00;1;2698;6348;3;0;909;908;911;437;436;437;34;236
27.02.14;11:30:00;1;4067;6122;3;0;1377;1375;1377;434;434;434;35;237
27.02.14;11:25:00;1;4976;5780;3;0;1692;1687;1689;438;437;437;36;236
27.02.14;11:20:00;1;4356;5366;3;0;1477;1475;1476;434;434;434;37;236
27.02.14;11:15:00;1;4960;5003;3;0;1685;1682;1684;438;438;438;38;236
27.02.14;11:10:00;1;4386;4588;3;0;1489;1487;1490;434;433;434;38;236
27.02.14;11:05:00;1;4357;4224;3;0;1478;1477;1479;440;439;440;37;236
27.02.14;11:00:00;1;3523;3862;3;0;1193;1191;1192;435;434;435;36;237
27.02.14;10:55:00;1;3696;3569;3;0;1251;1252;1253;437;436;437;35;236
27.02.14;10:50:00;1;3497;3260;3;0;1184;1182;1183;451;450;451;34;237
27.02.14;10:45:00;1;2988;2970;3;0;1009;1007;1009;458;457;458;33;236
27.02.14;10:40:00;1;2139;2721;3;0;721;720;717;454;453;454;33;236
27.02.14;10:35:00;1;1848;2545;3;0;619;616;622;451;450;451;33;236
27.02.14;10:30:00;1;2323;2390;3;0;781;781;783;458;457;458;32;236
27.02.14;10:25:00;1;2013;2195;3;0;686;666;679;456;455;456;32;236
27.02.14;10:20:00;1;1710;2029;3;0;577;568;573;453;453;453;32;236
27.02.14;10:15:00;1;1487;1887;3;0;488;508;493;450;449;450;32;235
27.02.14;10:10:00;1;2110;1762;3;0;709;707;709;461;461;461;32;235
27.02.14;10:05:00;1;2040;1585;3;0;696;677;680;464;463;463;31;235
27.02.14;10:00:00;1;1724;1417;3;0;581;566;583;459;458;459;31;234
27.02.14;09:55:00;1;1601;1274;3;0;540;528;537;461;460;461;31;235
27.02.14;09:50:00;1;1347;1140;3;0;451;457;440;462;462;463;31;234
27.02.14;09:45:00;1;1172;1028;3;0;385;388;398;460;459;460;30;236
27.02.14;09:40:00;1;1053;931;3;0;358;338;356;456;455;456;30;235
27.02.14;09:35:00;1;978;843;3;0;331;333;311;453;452;453;30;235
27.02.14;09:30:00;1;889;762;3;0;282;308;294;452;452;452;29;235
27.02.14;09:25:00;1;778;688;3;0;265;240;270;450;449;450;29;235
27.02.14;09:20:00;1;711;622;3;0;243;231;224;448;447;448;28;236
27.02.14;09:15:00;1;674;564;3;0;224;229;214;447;446;447;27;236
27.02.14;09:10:00;1;640;507;3;0;201;224;206;446;446;446;27;236
27.02.14;09:05:00;1;554;454;3;0;177;179;187;442;441;442;26;236
27.02.14;09:00:00;1;504;408;3;0;172;149;169;440;439;440;26;236
27.02.14;08:55:00;1;500;366;3;0;170;146;169;417;439;439;26;234
27.02.14;08:50:00;1;451;324;3;0;155;140;139;437;436;437;26;236
27.02.14;08:45:00;1;535;287;3;0;177;172;177;440;440;440;25;236
27.02.14;08:40:00;1;438;242;3;0;152;138;136;437;437;438;25;235
27.02.14;08:35:00;1;367;205;3;0;109;123;120;431;430;431;25;235
27.02.14;08:30:00;1;339;175;3;0;104;105;116;428;427;428;24;236
27.02.14;08:25:00;1;367;146;3;0;110;120;121;431;430;431;24;236
27.02.14;08:20:00;1;260;116;3;0;90;74;81;417;417;417;24;234
27.02.14;08:15:00;1;237;94;3;0;78;71;71;412;412;413;23;234
27.02.14;08:10:00;1;213;74;3;0;62;69;67;409;409;409;22;235
27.02.14;08:05:00;1;182;57;3;0;47;62;59;401;400;401;22;235
27.02.14;08:00:00;1;148;41;3;0;40;49;45;387;386;387;21;235
27.02.14;07:55:00;1;119;29;3;0;35;39;34;374;373;374;21;236
27.02.14;07:50:00;1;92;19;3;0;26;30;26;354;353;354;20;236
27.02.14;07:45:00;1;66;11;3;0;16;23;19;327;327;326;20;236
27.02.14;07:40:00;1;39;5;3;0;6;16;11;281;281;281;19;236
27.02.14;07:35:00;1;20;2;3;0;0;10;6;251;251;251;18;236
27.02.14;07:30:00;1;7;0;3;0;0;7;1;254;254;254;18;236
