#Datum;Uhrzeit;WR;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Temp;Uac
26.02.14;11:05:00;1;1445;3162;3;0;484;474;491;436;436;436;31;233
26.02.14;11:00:00;1;1566;3041;3;0;519;533;520;438;437;438;31;234
26.02.14;10:55:00;1;1593;2910;3;0;534;552;513;416;438;438;31;233
26.02.14;10:50:00;1;1745;2777;3;0;587;572;593;440;439;440;31;232
26.02.14;10:45:00;1;1520;2632;3;0;508;523;495;438;438;438;30;232
26.02.14;10:40:00;1;1363;2505;3;0;458;441;466;435;434;434;30;231
26.02.14;10:35:00;1;1379;2392;3;0;456;472;456;434;434;434;31;233
26.02.14;10:30:00;1;1029;2277;3;0;342;331;353;428;427;428;31;233
26.02.14;10:25:00;1;1774;2191;3;0;592;597;593;437;436;437;31;234
26.02.14;10:20:00;1;2302;2042;3;0;775;774;776;445;444;445;30;235
26.02.14;10:15:00;1;2288;1849;3;0;771;771;773;453;452;452;30;236
26.02.14;10:10:00;1;1954;1659;3;0;662;645;660;452;451;451;30;235
26.02.14;10:05:00;1;1618;1496;3;0;556;524;546;450;449;450;29;235
26.02.14;10:00:00;1;979;1362;3;0;332;321;325;438;438;438;29;234
26.02.14;09:55:00;1;976;1281;3;0;335;323;317;444;444;444;29;235
26.02.14;09:50:00;1;829;1200;3;0;277;269;278;441;440;441;29;235
26.02.14;09:45:00;1;914;1130;3;0;296;318;298;439;439;439;28;236
26.02.14;09:40:00;1;904;1054;3;0;285;322;295;438;437;438;28;235
26.02.14;09:35:00;1;1093;978;3;0;373;356;365;439;439;440;27;235
26.02.14;09:30:00;1;914;887;3;0;295;320;298;437;437;437;26;235
26.02.14;09:25:00;1;817;811;3;0;271;261;281;437;437;437;25;235
26.02.14;09:20:00;1;644;743;3;0;212;223;208;432;431;432;25;236
26.02.14;09:15:00;1;540;689;3;0;174;177;183;428;427;428;25;236
26.02.14;09:10:00;1;491;644;3;0;166;150;162;425;424;424;25;235
26.02.14;09:05:00;1;475;603;3;0;166;144;151;424;423;424;25;234
26.02.14;09:00:00;1;521;563;3;0;174;162;177;426;425;426;25;235
26.02.14;08:55:00;1;618;520;3;0;194;217;201;430;430;430;24;234
26.02.14;08:50:00;1;546;468;3;0;174;181;181;427;427;427;24;235
26.02.14;08:45:00;1;403;422;3;0;126;137;129;418;417;418;24;234
26.02.14;08:40:00;1;434;389;3;0;145;142;135;419;418;419;24;235
26.02.14;08:35:00;1;475;352;3;0;168;148;154;422;421;422;24;235
26.02.14;08:30:00;1;475;312;3;0;169;145;151;421;421;421;23;236
26.02.14;08:25:00;1;521;272;3;0;176;154;181;424;423;424;22;235
26.02.14;08:20:00;1;583;229;3;0;187;193;195;428;427;428;22;235
26.02.14;08:15:00;1;589;180;3;0;183;200;195;428;427;428;21;235
26.02.14;08:10:00;1;500;131;3;0;171;150;170;424;424;424;21;235
26.02.14;08:05:00;1;368;89;3;0;113;121;121;416;415;415;20;235
26.02.14;08:00:00;1;252;59;3;0;84;75;81;402;401;402;20;236
26.02.14;07:55:00;1;173;38;3;0;46;59;56;384;383;384;19;236
26.02.14;07:50:00;1;106;23;3;0;30;36;30;355;355;355;18;235
26.02.14;07:45:00;1;77;14;3;0;20;27;22;334;333;334;18;235
26.02.14;07:40:00;1;62;8;3;0;13;23;18;315;315;315;17;236
26.02.14;07:35:00;1;28;2;3;0;2;13;8;264;263;263;17;235
26.02.14;07:30:00;1;8;0;3;0;0;7;1;251;250;250;17;235
