#Datum;Uhrzeit;WR;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Temp;Uac
28.02.14;15:15:00;1;648;15855;3;0;215;212;209;424;424;424;33;231
28.02.14;15:10:00;1;431;15801;3;0;142;135;140;413;413;413;33;231
28.02.14;15:05:00;1;389;15765;3;0;119;131;125;408;408;408;34;231
28.02.14;15:00:00;1;692;15732;3;0;225;223;227;420;420;420;35;231
28.02.14;14:55:00;1;1599;15674;3;0;538;521;539;436;435;435;35;231
28.02.14;14:50:00;1;1502;15540;3;0;490;518;493;433;432;432;36;231
28.02.14;14:45:00;1;2045;15414;3;0;684;685;686;433;433;433;37;232
28.02.14;14:40:00;1;4394;15241;3;0;1487;1489;1492;443;442;443;36;232
28.02.14;14:35:00;1;1946;14877;3;0;651;651;652;435;435;435;35;232
28.02.14;14:30:00;1;3101;14715;3;0;1047;1045;1048;438;437;438;34;232
28.02.14;14:25:00;1;2495;14460;3;0;839;839;840;434;433;434;34;232
28.02.14;14:20:00;1;3188;14252;3;0;1078;1080;1081;433;432;433;35;232
28.02.14;14:15:00;1;2134;13991;3;0;718;716;719;423;423;423;38;232
28.02.14;14:10:00;1;8231;13814;3;0;2804;2803;2805;445;444;445;40;235
28.02.14;14:05:00;1;4542;13126;3;0;1543;1535;1539;447;447;447;37;234
28.02.14;14:00:00;1;3133;12753;3;0;1058;1056;1059;439;439;439;36;235
28.02.14;13:55:00;1;3076;12492;3;0;1045;1043;1044;440;439;439;36;235
28.02.14;13:50:00;1;2625;12229;3;0;875;877;868;440;439;440;35;235
28.02.14;13:45:00;1;3655;12014;3;0;1228;1223;1224;443;442;443;34;234
28.02.14;13:40:00;1;2356;11707;3;0;789;788;786;433;432;434;34;234
28.02.14;13:35:00;1;4028;11509;3;0;1350;1345;1352;433;433;433;36;235
28.02.14;13:30:00;1;6005;11185;3;0;2039;2033;2041;453;452;453;35;238
28.02.14;13:25:00;1;3813;10687;3;0;1289;1285;1284;444;443;444;35;237
28.02.14;13:20:00;1;4139;10379;3;0;1420;1416;1424;435;434;434;38;238
28.02.14;13:15:00;1;5450;10035;3;0;1852;1850;1840;443;442;443;39;237
28.02.14;13:10:00;1;5970;9584;3;0;2027;2028;2036;451;450;451;37;237
28.02.14;13:05:00;1;2198;9087;3;0;747;725;747;443;443;444;35;236
28.02.14;13:00:00;1;1698;8907;3;0;561;579;560;439;438;439;36;236
28.02.14;12:55:00;1;1930;8765;3;0;646;644;649;439;438;439;36;236
28.02.14;12:50:00;1;3141;8603;3;0;1061;1060;1062;445;444;444;36;237
28.02.14;12:45:00;1;2787;8336;3;0;943;945;946;447;447;448;35;236
28.02.14;12:40:00;1;1976;8103;3;0;662;661;663;442;442;442;35;236
28.02.14;12:35:00;1;2469;7938;3;0;831;828;833;446;446;446;34;236
28.02.14;12:30:00;1;1506;7732;3;0;505;503;504;440;440;441;34;236
28.02.14;12:25:00;1;1809;7607;3;0;614;594;610;443;443;443;34;236
28.02.14;12:20:00;1;1624;7456;3;0;535;553;538;441;441;441;34;236
28.02.14;12:15:00;1;2005;7321;3;0;674;660;676;445;444;444;34;237
28.02.14;12:10:00;1;1829;7153;3;0;608;620;607;440;440;440;34;236
28.02.14;12:05:00;1;2495;6999;3;0;848;825;847;448;447;448;34;236
28.02.14;12:00:00;1;1597;6793;3;0;535;543;524;442;441;442;34;236
28.02.14;11:55:00;1;1318;6660;3;0;437;447;433;438;437;438;34;235
28.02.14;11:50:00;1;1339;6550;3;0;449;432;455;436;435;436;34;236
28.02.14;11:45:00;1;1698;6438;3;0;562;572;566;436;436;436;34;235
28.02.14;11:40:00;1;2367;6295;3;0;796;795;796;437;436;437;34;235
28.02.14;11:35:00;1;2708;6097;3;0;913;912;914;436;435;436;35;236
28.02.14;11:30:00;1;4115;5869;3;0;1397;1394;1403;436;435;436;37;237
28.02.14;11:25:00;1;5703;5528;3;0;1941;1938;1935;440;439;440;38;237
28.02.14;11:20:00;1;4887;5048;3;0;1652;1649;1652;444;443;443;39;237
28.02.14;11:15:00;1;4821;4642;3;0;1644;1633;1633;445;444;445;38;237
28.02.14;11:10:00;1;3270;4248;3;0;1101;1097;1099;447;446;446;37;236
28.02.14;11:05:00;1;2533;3976;3;0;856;854;855;443;442;443;37;235
28.02.14;11:00:00;1;2287;3766;3;0;768;759;762;438;437;438;38;236
28.02.14;10:55:00;1;4516;3575;3;0;1535;1529;1531;438;437;437;37;236
28.02.14;10:50:00;1;4391;3201;3;0;1490;1486;1489;449;449;450;36;236
28.02.14;10:45:00;1;4330;2835;3;0;1466;1461;1464;462;461;462;34;236
28.02.14;10:40:00;1;2882;2475;3;0;974;970;971;458;457;457;32;236
28.02.14;10:35:00;1;1862;2238;3;0;635;609;628;450;449;450;32;235
28.02.14;10:30:00;1;1569;2081;3;0;527;526;523;447;446;447;32;236
28.02.14;10:25:00;1;1369;1951;3;0;460;448;464;444;443;444;32;236
28.02.14;10:20:00;1;1569;1837;3;0;526;529;519;448;448;448;32;236
28.02.14;10:15:00;1;1265;1705;3;0;428;434;408;446;445;446;31;236
28.02.14;10:10:00;1;841;1601;3;0;273;278;285;439;438;438;31;236
28.02.14;10:05:00;1;781;1531;3;0;263;249;266;437;437;437;31;236
28.02.14;10:00:00;1;739;1466;3;0;238;251;241;434;434;434;31;236
28.02.14;09:55:00;1;775;1404;3;0;262;251;256;436;435;436;31;236
28.02.14;09:50:00;1;947;1339;3;0;306;327;309;440;440;440;31;236
28.02.14;09:45:00;1;1062;1260;3;0;359;340;362;443;442;443;31;236
28.02.14;09:40:00;1;1071;1171;3;0;357;348;361;444;443;444;30;236
28.02.14;09:35:00;1;1286;1082;3;0;428;430;427;448;448;448;30;236
28.02.14;09:30:00;1;1252;974;3;0;422;410;420;448;447;448;30;236
28.02.14;09:25:00;1;912;870;3;0;299;310;297;444;443;444;30;236
28.02.14;09:20:00;1;1354;794;3;0;448;460;447;450;450;450;29;236
28.02.14;09:15:00;1;1057;680;3;0;349;353;356;446;446;446;29;236
28.02.14;09:10:00;1;695;593;3;0;231;230;227;439;438;438;29;236
28.02.14;09:05:00;1;690;535;3;0;236;227;225;437;436;437;28;235
28.02.14;09:00:00;1;545;477;3;0;178;165;190;430;430;430;28;234
28.02.14;08:55:00;1;663;432;3;0;219;220;218;436;435;436;27;233
28.02.14;08:50:00;1;741;376;3;0;247;242;246;438;437;437;26;234
28.02.14;08:45:00;1;938;314;3;0;317;315;304;444;444;444;25;235
28.02.14;08:40:00;1;520;236;3;0;173;171;170;432;431;432;25;235
28.02.14;08:35:00;1;492;193;3;0;167;146;165;430;429;430;24;234
28.02.14;08:30:00;1;470;152;3;0;163;140;154;429;428;429;24;234
28.02.14;08:25:00;1;387;113;3;0;126;125;125;424;423;424;23;235
28.02.14;08:20:00;1;254;80;3;0;88;73;80;406;406;407;22;234
28.02.14;08:15:00;1;197;59;3;0;61;62;63;395;394;394;22;235
28.02.14;08:10:00;1;170;43;3;0;44;57;55;388;388;388;21;234
28.02.14;08:05:00;1;118;28;3;0;35;36;35;364;364;364;21;235
28.02.14;08:00:00;1;73;19;3;0;19;24;21;320;320;320;20;235
28.02.14;07:55:00;1;110;12;3;0;30;37;34;354;354;354;20;236
28.02.14;07:50:00;1;25;3;3;0;3;11;6;265;265;265;19;235
28.02.14;07:45:00;1;6;1;3;0;0;7;0;251;250;250;18;235
28.02.14;07:40:00;1;5;0;3;0;0;7;0;251;251;251;18;236
28.02.14;07:35:00;1;2;0;3;0;0;7;0;251;250;250;18;237
