#Datum;Uhrzeit;WR;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Temp;Uac
23.02.14;09:50:00;1;1003;1265;3;0;336;334;330;449;449;449;31;235
23.02.14;09:45:00;1;1134;1181;3;0;377;391;367;447;446;446;31;235
23.02.14;09:40:00;1;1098;1087;3;0;372;353;373;444;444;444;30;234
23.02.14;09:35:00;1;1129;995;3;0;376;369;383;444;443;444;30;234
23.02.14;09:30:00;1;1144;901;3;0;378;378;388;445;445;445;30;234
23.02.14;09:25:00;1;1110;805;3;0;376;352;382;445;444;445;29;234
23.02.14;09:20:00;1;941;713;3;0;307;330;302;443;442;442;29;235
23.02.14;09:15:00;1;839;635;3;0;269;288;277;442;441;442;28;235
23.02.14;09:10:00;1;795;564;3;0;266;250;274;442;441;442;28;234
23.02.14;09:05:00;1;732;498;3;0;257;231;244;440;439;440;27;234
23.02.14;09:00:00;1;746;436;3;0;261;229;250;441;440;441;26;234
23.02.14;08:55:00;1;669;374;3;0;227;226;209;439;439;439;25;234
23.02.14;08:50:00;1;576;319;3;0;184;190;192;437;436;437;25;234
23.02.14;08:45:00;1;511;271;3;0;177;149;172;434;433;433;24;234
23.02.14;08:40:00;1;453;228;3;0;158;138;145;431;430;431;24;235
23.02.14;08:35:00;1;367;190;3;0;110;124;119;424;423;424;24;234
23.02.14;08:30:00;1;354;160;3;0;106;121;117;423;423;423;23;234
23.02.14;08:25:00;1;333;130;3;0;102;103;112;421;421;421;23;233
23.02.14;08:20:00;1;333;102;3;0;101;105;112;422;422;422;23;232
23.02.14;08:15:00;1;265;74;3;0;89;75;84;413;413;413;22;231
23.02.14;08:10:00;1;209;52;3;0;63;67;65;403;402;403;21;231
23.02.14;08:05:00;1;172;35;3;0;43;59;55;393;392;393;21;231
23.02.14;08:00:00;1;99;20;3;0;28;32;28;355;355;355;20;233
23.02.14;07:55:00;1;62;12;3;0;14;22;18;318;318;318;20;233
23.02.14;07:50:00;1;47;7;3;0;8;18;14;298;297;298;18;232
23.02.14;07:45:00;1;26;3;3;0;2;12;7;258;258;258;18;233
23.02.14;07:40:00;1;10;0;3;0;0;8;2;256;256;256;18;234
